epoch,learning_rate,loss,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
9.17,7.0023451541348036e-06,2.3288,215000,2.380859375,6.5762,9123.835,57.024,,,,,
9.21,6.3148518037857705e-06,2.3266,216000,2.375,6.9564,8625.119,53.907,,,,,
9.25,5.662333698275868e-06,2.3255,217000,2.384765625,6.7248,8922.194,55.764,,,,,
9.29,5.04430824430957e-06,2.3275,218000,2.37890625,7.0236,8542.587,53.391,,,,,
9.34,4.462123075911584e-06,2.3276,219000,2.384765625,6.5716,9130.134,57.063,,,,,
9.38,3.91524771409626e-06,2.327,220000,2.392578125,6.6352,9042.693,56.517,,,,,
9.42,3.4037809124327412e-06,2.3266,221000,2.38671875,6.779,8850.85,55.318,,,,,
9.46,2.927815030489023e-06,2.325,222000,2.39453125,6.6391,9037.366,56.484,,,,,
9.51,2.487436017153866e-06,2.3254,223000,2.37890625,6.8029,8819.715,55.123,,,,,
9.55,2.0827233951163483e-06,2.3247,224000,2.39453125,6.7816,8847.523,55.297,,,,,
9.59,1.7133988323488225e-06,2.3266,225000,2.400390625,6.5366,9179.142,57.37,,,,,
9.64,1.3805831996946074e-06,2.3258,226000,2.376953125,6.7292,8916.323,55.727,,,,,
9.68,1.0830028064197972e-06,2.3246,227000,2.39453125,6.6138,9071.882,56.699,,,,,
9.72,8.216579549439552e-07,2.3263,228000,2.388671875,6.6761,8987.226,56.17,,,,,
9.76,5.962802973626946e-07,2.3253,229000,2.376953125,6.8371,8775.706,54.848,,,,,
9.81,4.069105318856181e-07,2.3251,230000,2.38671875,6.6276,9053.075,56.582,,,,,
9.85,2.5358285449508245e-07,2.3251,231000,2.392578125,6.7418,8899.677,55.623,,,,,
9.89,1.3632495277118296e-07,2.3256,232000,2.3828125,6.7143,8936.09,55.851,,,,,
9.93,5.522119820857707e-08,2.3247,233000,2.384765625,6.706,8947.194,55.92,,,,,
9.98,1.0096655810176714e-08,2.3258,234000,2.390625,6.4778,9262.354,57.89,,,,,
10.0,,,234550,,,,,4.2975419420628746e+18,2.4709457157405805,25326.8173,1481.716,9.261
